top_dir,sub_dir,field
equ_factor_vs,,PEIndu
equ_factor_vs,,PS
equ_factor_vs,,PSIndu
equ_factor_vs,,SGRO
equ_factor_vs,,StaticPE
equ_factor_vs,,TA2EV
equ_factor_vs,,TEAP
equ_factor_vs,,TotalAssets
equ_fancy_factors_table1,,APB_SKEW
equ_fancy_factors_table1,,ASHAREHOLDER_Z
equ_fancy_factors_table1,,CORR_VP
equ_fancy_factors_table1,,LPNP_Q
equ_fancy_factors_table1,,NP_Q_YOY
equ_fancy_factors_table1,,NP_TTM_QOQ
equ_fancy_factors_table1,,NP_TTM_YOY
equ_fancy_factors_table1,,NP_YTD_YOY
equ_fancy_factors_table1,,OCFA
equ_fancy_factors_table1,,REV_Q_YOY
equ_fancy_factors_table1,,REV_TTM_QOQ
equ_fancy_factors_table1,,REV_TTM_YOY
equ_fancy_factors_table1,,REV_YTD_YOY
equ_fancy_factors_table1,,RROC_Q
equ_fancy_factors_table1,,SUDE
equ_fancy_factors_table1,,SUDREV
equ_fancy_factors_table1,,TA_ENTROPY
equ_fancy_factors_table1,,UDSL
equ_fancy_factors_table1,,UDSL_DWL
equ_fancy_factors_table1,,UDSL_UCL
equ_fancy_factors_table10,,ABS_GPG_Q
equ_fancy_factors_table10,,ABS_INVG
equ_fancy_factors_table10,,ART_Q_YOYD
equ_fancy_factors_table10,,CREDIT_DEBT_RATIO
equ_fancy_factors_table10,,DEP_ABR_RATIO
equ_fancy_factors_table10,,DTOA_YOYD
equ_fancy_factors_table10,,FAT_Q_YOYD
equ_fancy_factors_table10,,FAT_TTM_QOQD
equ_fancy_factors_table10,,FOREX_RATIO
equ_fancy_factors_table10,,GR_PB
equ_fancy_factors_table10,,GR_PCF_Q
equ_fancy_factors_table10,,GR_PCF_TTM
equ_fancy_factors_table10,,GR_PE_Q
equ_fancy_factors_table10,,GR_PE_TTM
equ_fancy_factors_table10,,GR_PS_Q
equ_fancy_factors_table10,,GR_PS_TTM
equ_fancy_factors_table10,,IT_Q_YOYD
equ_fancy_factors_table10,,IT_TTM_QOQD
equ_fancy_factors_table10,,KCI
equ_fancy_factors_table10,,OPER_LR_YOYD
equ_fancy_factors_table10,,OPER_L_QOQ
equ_fancy_factors_table10,,OPER_L_YOY
equ_fancy_factors_table10,,STATIC_NOTE_RATIO
equ_fancy_factors_table10,,TRANS_RATIO
equ_fancy_factors_table2,,AI_ETOP
equ_fancy_factors_table2,,AI_NP_YOY
equ_fancy_factors_table2,,AI_REV_YOY
equ_fancy_factors_table2,,AI_SUDE
equ_fancy_factors_table2,,AI_SUDREV
equ_fancy_factors_table2,,CON_NP_YOY
equ_fancy_factors_table2,,CON_REV_YOY
equ_fancy_factors_table2,,CON_SUDE
equ_fancy_factors_table2,,CON_SUDREV
equ_fancy_factors_table2,,DIV_PAIDRATIO
equ_fancy_factors_table2,,DTOP
equ_fancy_factors_table2,,D_Q_ETOP
equ_fancy_factors_table2,,D_Q_STOP
equ_fancy_factors_table2,,Q_ETOP
equ_fancy_factors_table2,,Q_STOP
equ_fancy_factors_table2,,ROE_Q
equ_fancy_factors_table2,,ROE_Q_YOYD
equ_fancy_factors_table2,,ROE_TTM
equ_fancy_factors_table2,,ROE_TTM_QOQD
equ_fancy_factors_table2,,ROE_TTM_YOYD
equ_fancy_factors_table3,,AI_ETOP_Z180
equ_fancy_factors_table3,,AI_ETOP_Z90
equ_fancy_factors_table3,,AST_DA12_ETOP
equ_fancy_factors_table3,,AST_PROFIT_UPPCT
equ_fancy_factors_table3,,AST_RANK_UPPCT
equ_fancy_factors_table3,,CON_DA_PE_20
equ_fancy_factors_table3,,CON_DA_PE_40
equ_fancy_factors_table3,,CON_DA_PE_60
equ_fancy_factors_table3,,CON_DA_PS_20
equ_fancy_factors_table3,,CON_DA_PS_40
equ_fancy_factors_table3,,CON_DA_PS_60
equ_fancy_factors_table3,,FUND_TOP10_COUNT
equ_fancy_factors_table3,,FUND_TOP10_NEGVALUE_PCT
equ_fancy_factors_table3,,FUND_TOP10_WEIGHT_MAX
equ_fancy_factors_table3,,FUND_TOP10_WEIGHT_MEAN
equ_fancy_factors_table3,,GSA
equ_fancy_factors_table3,,HK_HOLDRATIO_ALL
equ_fancy_factors_table3,,HK_HOLDRATIO_B
equ_fancy_factors_table3,,HK_HOLDRATIO_C
equ_fancy_factors_table3,,NAIVE_WEIGHT_CHANGE_ASYM
equ_fancy_factors_table4,,AI_DA_NP_30
equ_fancy_factors_table4,,AI_DA_NP_60
equ_fancy_factors_table4,,AI_DA_NP_90
equ_fancy_factors_table4,,AI_DA_PE_30
equ_fancy_factors_table4,,AI_DA_REV_30
equ_fancy_factors_table4,,AI_DA_REV_60
equ_fancy_factors_table4,,AI_DA_REV_90
equ_fancy_factors_table4,,FUND_TOP10_CHG_VALUERAITO
equ_fancy_factors_table4,,FUND_TOP10_CHG_WEIGHT
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_ALL120
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_ALL20
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_ALL60
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_B120
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_B20
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_B60
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_C120
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_C20
equ_fancy_factors_table4,,HK_HOLDVOL_CHG_C60
equ_fancy_factors_table4,,P_REPORT_DATE
equ_fancy_factors_table4,,P_REPORT_DIFF
equ_fancy_factors_table5,,AI_DA_PE_60
equ_fancy_factors_table5,,AI_DA_PE_90
equ_fancy_factors_table5,,AI_DA_PS_30
equ_fancy_factors_table5,,AI_DA_PS_60
equ_fancy_factors_table5,,AI_DA_PS_90
equ_fancy_factors_table5,,AST_RPT_SENTIMENT_W
equ_fancy_factors_table5,,AST_RPT_SENTIMENT_Z180
equ_fancy_factors_table5,,AST_RPT_SENTIMENT_Z365
equ_fancy_factors_table5,,AST_RPT_SENTIMENT_Z730
equ_fancy_factors_table5,,BCVP_05M_20D
equ_fancy_factors_table5,,CORR_VPL_05M_20D
equ_fancy_factors_table5,,DDP_01M_20D
equ_fancy_factors_table5,,FMZL_1Y_IPCNUM_SUM
equ_fancy_factors_table5,,FMZL_1Y_OWNPARENT_SUM
equ_fancy_factors_table5,,FMZL_1Y_RELATEDNUM_MAX
equ_fancy_factors_table5,,FMZL_1Y_RELATEDNUM_SUM
equ_fancy_factors_table5,,FMZL_1Y_REVIEWDAY_SUM
equ_fancy_factors_table5,,OCVP_05M_20D
equ_fancy_factors_table5,,UPP_01M_20D
equ_fancy_factors_table5,,VOLL_01M_20D
equ_fancy_factors_table6,,FF3R2_20
equ_fancy_factors_table6,,FF3SPMOM_20
equ_fancy_factors_table6,,FF3SPVOL_20
equ_fancy_factors_table6,,FF3SYSMOM_20
equ_fancy_factors_table6,,FF3SYSVOL_20
equ_fancy_factors_table6,,GMM_DMEAN_1M_20D
equ_fancy_factors_table6,,GMM_MEAN_1M_20D
equ_fancy_factors_table6,,MINTVAL_MTE_20D
equ_fancy_factors_table6,,MINTVAL_MTS_20D
equ_fancy_factors_table6,,MINTVAL_QUA_20D
equ_fancy_factors_table6,,MINTVAL_SKEW_20D
equ_fancy_factors_table6,,OVAL_MBSR_20D
equ_fancy_factors_table6,,RMVOL_120
equ_fancy_factors_table6,,RMVOL_20
equ_fancy_factors_table6,,RMVOL_60
equ_fancy_factors_table6,,SECTVAL_KURT_20D
equ_fancy_factors_table6,,TRVOL_120
equ_fancy_factors_table6,,TRVOL_20
equ_fancy_factors_table6,,TRVOL_60
equ_fancy_factors_table6,,TRVOV
equ_fancy_factors_table7,,AT_TTM_QOQD
equ_fancy_factors_table7,,CFOA_Q
equ_fancy_factors_table7,,D_ACCR_BS
equ_fancy_factors_table7,,D_ACCR_IS
equ_fancy_factors_table7,,FUND_TRACTION_20
equ_fancy_factors_table7,,FUND_TRACTION_60
equ_fancy_factors_table7,,GB_POST_NUM_30
equ_fancy_factors_table7,,GB_POST_NUM_60
equ_fancy_factors_table7,,GB_POST_NUM_90
equ_fancy_factors_table7,,GB_POST_NUM_DA30
equ_fancy_factors_table7,,NP_Q_ACC
equ_fancy_factors_table7,,NP_Q_SD
equ_fancy_factors_table7,,OP_Q_SD
equ_fancy_factors_table7,,PROFIT_TREND
equ_fancy_factors_table7,,REV_Q_ACC
equ_fancy_factors_table7,,REV_Q_SD
equ_fancy_factors_table7,,ROIC_Q
equ_fancy_factors_table7,,SUR_EVENT
equ_fancy_factors_table7,,SUR_INST
equ_fancy_factors_table7,,T_ACCR_BS
equ_fancy_factors_table7,,T_ACCR_IS
equ_fancy_factors_table8,,AI_DPR
equ_fancy_factors_table8,,AI_DTOP
equ_fancy_factors_table8,,AI_DTOP_DA30
equ_fancy_factors_table8,,AI_DTOP_DA90
equ_fancy_factors_table8,,AI_DTOP_Z180
equ_fancy_factors_table8,,AI_DTOP_Z90
equ_fancy_factors_table8,,CCR_Q
equ_fancy_factors_table8,,CFP_TTM_STD
equ_fancy_factors_table8,,CON_DPR
equ_fancy_factors_table8,,CON_DTOP
equ_fancy_factors_table8,,CON_DTOP_DA30
equ_fancy_factors_table8,,CON_DTOP_DA90
equ_fancy_factors_table8,,CON_DTOP_Z180
equ_fancy_factors_table8,,CON_DTOP_Z90
equ_fancy_factors_table8,,GOVERNANCE
equ_fancy_factors_table8,,GROWTH_QQC
equ_fancy_factors_table8,,OPERATION_QQC
equ_fancy_factors_table8,,PROFIT_QQC
equ_fancy_factors_table8,,QES
equ_fancy_factors_table8,,Q_SCORE
equ_fancy_factors_table8,,TOE_TTM_STD
equ_fancy_factors_table9,,GPOST_HOT
equ_fancy_factors_table9,,GPOST_NEG_PCT_VOL
equ_fancy_factors_table9,,GPOST_POS_PCT_VOL
equ_fancy_factors_table9,,GTRA_BUY_HOT
equ_fancy_factors_table9,,GTRA_BUY_HOT_CHG
equ_fancy_factors_table9,,GTRA_BUY_PCT
equ_fancy_factors_table9,,GTRA_BUY_PCT_VOL
equ_fancy_factors_table9,,GTRA_SELL_HOT_CHG
equ_fancy_factors_table9,,GTRA_SELL_PCT
equ_fancy_factors_table9,,GTRA_SELL_PCT_VOL
equ_fancy_factors_table9,,NEWS_NUM_30
equ_fancy_factors_table9,,NEWS_NUM_NEG_30
equ_fancy_factors_table9,,NEWS_NUM_POS_VOL_30
equ_fancy_factors_table9,,NEWS_NUM_VOL_30
equ_fancy_factors_table9,,NEWS_NUM_VOL_LT
equ_fancy_factors_table9,,XTRA_BUY_HOT
equ_fancy_factors_table9,,XTRA_BUY_HOT_CHG
equ_fancy_factors_table9,,XTRA_BUY_PCT
equ_fancy_factors_table9,,XTRA_BUY_PCT_VOL
equ_fancy_factors_table9,,XTRA_SELL_HOT_CHG
equ_fancy_factors_table9,,XTRA_SELL_PCT
equ_fancy_factors_table9,,XTRA_SELL_PCT_VOL
equ_h2l_factor_t1,,AOVP_5MIN_10D
equ_h2l_factor_t1,,APD_STD
equ_h2l_factor_t1,,AR_V_CORR
equ_h2l_factor_t1,,BCVP_15MIN
equ_h2l_factor_t1,,BCVP_5MIN
equ_h2l_factor_t1,,CDPDP
equ_h2l_factor_t1,,CDPP
equ_h2l_factor_t1,,CDVDP_V
equ_h2l_factor_t1,,CDVDV
equ_h2l_factor_t1,,CDVV
equ_h2l_factor_t1,,CORR_VPL
equ_h2l_factor_t1,,DPN_DPN_CORR
equ_h2l_factor_t1,,DPN_P_CORR
equ_h2l_factor_t1,,DPP_DPP_CORR
equ_h2l_factor_t1,,DPP_P_CORR
equ_h2l_factor_t1,,DVN_DPN_CORR
equ_h2l_factor_t1,,DVN_DPP_CORR
equ_h2l_factor_t1,,MIN_VOL_KURT_AVE
equ_h2l_factor_t1,,MIN_VOL_KURT_STD
equ_h2l_factor_t1,,MIN_VOL_SKEW_AVE
equ_h2l_factor_t1,,MIN_VOL_SKEW_STD
equ_h2l_factor_t1,,MIN_VOL_STD_AVE
equ_h2l_factor_t1,,MIN_VOL_STD_STD
equ_h2l_factor_t1,,MOVP
equ_h2l_factor_t1,,NCV
equ_h2l_factor_t1,,OCVP
equ_h2l_factor_t1,,OC_BCVP
equ_h2l_factor_t1,,PCV
equ_h2l_factor_t1,,TCV
equ_h2l_factor_t1,,VAR_RATIO
equ_h2l_factor_t1,,VPC_STD
equ_h2l_factor_t2,,APT_INFLOW_RATIO
equ_h2l_factor_t2,,APT_NET_INFLOW_RATIO
equ_h2l_factor_t2,,BUY_ILLIQ
equ_h2l_factor_t2,,DVN_DVN_CORR
equ_h2l_factor_t2,,DVN_DVP_CORR
equ_h2l_factor_t2,,DVN_V_CORR
equ_h2l_factor_t2,,DVP_DPN_CORR
equ_h2l_factor_t2,,DVP_DPP_CORR
equ_h2l_factor_t2,,DVP_DVN_CORR
equ_h2l_factor_t2,,DVP_DVP_CORR
equ_h2l_factor_t2,,DVP_V_CORR
equ_h2l_factor_t2,,ILLIQ
equ_h2l_factor_t2,,PV_CORR
equ_h2l_factor_t2,,RESILIENCY
equ_h2l_factor_t2,,RV_CORR
equ_h2l_factor_t2,,SELL_ILLIQ
equ_h2l_factor_t2,,TR_0H
equ_h2l_factor_t2,,TR_1H
equ_h2l_factor_t2,,TR_2H
equ_h2l_factor_t2,,TR_3H
equ_h2l_factor_t2,,TR_4H
equ_h2l_factor_t2,,TR_PURE_0H
equ_h2l_factor_t2,,TR_PURE_1H
equ_h2l_factor_t2,,TR_PURE_2H
equ_h2l_factor_t2,,TR_PURE_3H
equ_h2l_factor_t2,,TR_PURE_4H
equ_h2l_factor_t2,,TR_PURE_REFORM
equ_h2l_factor_t2,,VWCE
equ_h2l_factor_t2,,VWCR
equ_h2l_factor_t2,,VWCS
equ_h2l_factor_t2,,V_AR_CORR
equ_h2l_factor_t3,,AMP_STD
equ_h2l_factor_t3,,APT_OUTFLOW_RATIO
equ_h2l_factor_t3,,ARPP
equ_h2l_factor_t3,,DDP
equ_h2l_factor_t3,,FUZZY_VOV
equ_h2l_factor_t3,,INT_RET
equ_h2l_factor_t3,,INT_RET_1H
equ_h2l_factor_t3,,INT_RET_2H
equ_h2l_factor_t3,,INT_RET_3H
equ_h2l_factor_t3,,INT_RET_4H
equ_h2l_factor_t3,,INT_RET_DE1
equ_h2l_factor_t3,,MILD_RET_1H
equ_h2l_factor_t3,,MIN_IRET_KURT_STD
equ_h2l_factor_t3,,MIN_IRET_SKEW_STD
equ_h2l_factor_t3,,MIN_IRET_STD_AVE
equ_h2l_factor_t3,,MIN_IRET_STD_STD
equ_h2l_factor_t3,,MIN_RET_KURT_STD
equ_h2l_factor_t3,,MIN_RET_SKEW_STD
equ_h2l_factor_t3,,MIN_RET_STD_AVE
equ_h2l_factor_t3,,MIN_RET_STD_STD
equ_h2l_factor_t3,,MOM_L
equ_h2l_factor_t3,,NET_INFLOW_L_RATIO
equ_h2l_factor_t3,,OVP
equ_h2l_factor_t3,,RET_APT_C
equ_h2l_factor_t3,,RET_HVOL_REV
equ_h2l_factor_t3,,RET_OV
equ_h2l_factor_t3,,RSJ_RATIO
equ_h2l_factor_t3,,UPP
equ_h2l_factor_t3,,UP_VOL_RATIO
equ_h2l_factor_t3,,VOLL
equ_h2l_factor_t4,,BUY_INTENT_POWER_OPEN
equ_h2l_factor_t4,,BUY_INTENT_RATIO_OPEN
equ_h2l_factor_t4,,GMM_DMEAN
equ_h2l_factor_t4,,GMM_MEAN
equ_h2l_factor_t4,,INF_BUY_RATIO_CLOSE
equ_h2l_factor_t4,,INF_SELL_RATIO_OPEN
equ_h2l_factor_t4,,MCI_A
equ_h2l_factor_t4,,MCI_B
equ_h2l_factor_t4,,MCI_IMB
equ_h2l_factor_t4,,MINTVAL_MTE
equ_h2l_factor_t4,,MINTVAL_MTS
equ_h2l_factor_t4,,MINTVAL_QUA
equ_h2l_factor_t4,,MINTVAL_SKEW
equ_h2l_factor_t4,,MIN_BETA
equ_h2l_factor_t4,,MIN_IRET_KURT_AVE
equ_h2l_factor_t4,,MIN_IRET_SKEW_AVE
equ_h2l_factor_t4,,MIN_RET_KURT_AVE
equ_h2l_factor_t4,,MIN_RET_SKEW_AVE
equ_h2l_factor_t4,,MPB
equ_h2l_factor_t4,,MPC_MAX
equ_h2l_factor_t4,,MPC_SKEW
equ_h2l_factor_t4,,NET_BUY_POWER_OPEN
equ_h2l_factor_t4,,OIR
equ_h2l_factor_t4,,OVAL_MBSR
equ_h2l_factor_t4,,RET_VOL_C
equ_h2l_factor_t4,,RET_VOL_W
equ_h2l_factor_t4,,REV_ENHANCE
equ_h2l_factor_t4,,SECTVAL_KURT
equ_h2l_factor_t4,,SMART_MONEY
equ_h2l_factor_t4,,VOI
finance_ratio_fore_annual,,ID01
finance_ratio_fore_annual,,ID02
finance_ratio_fore_annual,,ID03
finance_ratio_fore_annual,,ID04
finance_ratio_fore_annual,,ID05
finance_ratio_fore_annual,,ID06
finance_ratio_fore_annual,,ID08
finance_ratio_fore_annual,,ID09
finance_ratio_fore_annual,,ID10
finance_ratio_fore_annual,,ID11
finance_ratio_fore_annual,,ID12
finance_ratio_fore_annual,,ID13
finance_ratio_fore_annual,,ID14
finance_ratio_fore_annual,,ID15
finance_ratio_fore_annual,,ID17
finance_ratio_fore_annual,,ID18
finance_ratio_fore_annual,,ID19
finance_ratio_fore_annual,,ID20
finance_ratio_fore_annual,,ID21
finance_ratio_fore_annual,,ID23
finance_ratio_fore_annual,,ID24
finance_ratio_fore_annual,,ID25
finance_ratio_fore_annual,,ID26
finance_ratio_fore_annual,,ID27
finance_ratio_fore_annual,,ID29
finance_ratio_fore_annual,,ID30
finance_ratio_fore_annual,,ID31
finance_ratio_fore_annual,,ID32
finance_ratio_fore_annual,,ID34
finance_ratio_fore_annual,,ID35
finance_ratio_fore_annual,,ID36
finance_ratio_fore_annual,,ID37
finance_ratio_fore_annual,,ID38
finance_ratio_fore_annual,,ID40
finance_ratio_fore_annual,,ID41
finance_ratio_fore_annual,,ID42
finance_ratio_fore_annual,,forecast_year
financial_summary_fore_annual,,ID04
financial_summary_fore_annual,,ID05
financial_summary_fore_annual,,ID06
financial_summary_fore_annual,,ID13
financial_summary_fore_annual,,ID15
financial_summary_fore_annual,,ID31
financial_summary_fore_annual,,ID32
financial_summary_fore_annual,,ID35
financial_summary_fore_annual,,ID36
financial_summary_fore_annual,,ID38
financial_summary_fore_annual,,ID42
financial_summary_fore_annual,,IS01
financial_summary_fore_annual,,IS02
financial_summary_fore_annual,,IS06
financial_summary_fore_annual,,IS20
financial_summary_fore_annual,,IS21
financial_summary_fore_annual,,IS23
financial_summary_fore_annual,,IS24
financial_summary_fore_annual,,IS35
financial_summary_fore_annual,,IS36
financial_summary_fore_annual,,IS42
financial_summary_fore_annual,,forecast_year
financial_summary_fore_quarter,,ID06_q
financial_summary_fore_quarter,,ID13_q
financial_summary_fore_quarter,,ID15_q
financial_summary_fore_quarter,,ID35_q
financial_summary_fore_quarter,,ID36_q
financial_summary_fore_quarter,,IS01_q
financial_summary_fore_quarter,,IS02_q
financial_summary_fore_quarter,,IS06_q
financial_summary_fore_quarter,,IS35_q
financial_summary_fore_quarter,,IS36_q
financial_summary_fore_quarter,,IS42_q
financial_summary_fore_quarter,,forecast_quarter
hf_daily_auction_table,,DOWN_LIMIT
hf_daily_auction_table,,JUMP_RET
hf_daily_auction_table,,LAST_HALF_MINUTE_RET
hf_daily_auction_table,,LAST_MINUTE_RET
hf_daily_auction_table,,LAST_QUARTER_MINUTE_RET
hf_daily_auction_table,,OVERNIGHT_RET
hf_daily_auction_table,,OVERNIGHT_RET_BM
hf_daily_auction_table,,OVERNIGHT_RET_IND_1ST
hf_daily_auction_table,,OVERNIGHT_RET_IND_2ND
hf_daily_auction_table,,OVERNIGHT_RET_IND_3RD
hf_daily_auction_table,,RET_PRED
hf_daily_auction_table,,RET_PRED_0935
hf_daily_auction_table,,STAGE_ONE_COMMISSION
hf_daily_auction_table,,STAGE_ONE_DOWN_LIMIT
hf_daily_auction_table,,STAGE_ONE_RET
hf_daily_auction_table,,STAGE_ONE_UP_LIMIT
hf_daily_auction_table,,STAGE_TWO_CLOSE
hf_daily_auction_table,,STAGE_TWO_COMMISSION
hf_daily_auction_table,,STAGE_TWO_LAST_DOWN
hf_daily_auction_table,,STAGE_TWO_LAST_UP
hf_daily_auction_table,,STAGE_TWO_LEAVE_RATIO
hf_daily_auction_table,,STAGE_TWO_RET
hf_daily_auction_table,,UP_LIMIT
hf_daily_auction_table,,VOLUME_RATIO
hf_daily_der_table_1,,DP_NEG_DP_NEG_CORR
hf_daily_der_table_1,,DP_NEG_P_CORR
hf_daily_der_table_1,,DP_POS_DP_POS_CORR
hf_daily_der_table_1,,DP_POS_P_CORR
hf_daily_der_table_1,,DV_NEG_DP_NEG_CORR
hf_daily_der_table_1,,DV_NEG_DP_POS_CORR
hf_daily_der_table_1,,DV_NEG_DV_NEG_CORR
hf_daily_der_table_1,,DV_NEG_DV_POS_CORR
hf_daily_der_table_1,,DV_NEG_V_CORR
hf_daily_der_table_1,,DV_POS_DP_NEG_CORR
hf_daily_der_table_1,,DV_POS_DP_POS_CORR
hf_daily_der_table_1,,DV_POS_DV_NEG_CORR
hf_daily_der_table_1,,DV_POS_DV_POS_CORR
hf_daily_der_table_1,,DV_POS_V_CORR
hf_daily_der_table_1,,INTRADAY_BETA
hf_daily_der_table_1,,INTRADAY_CORR
hf_daily_der_table_1,,RV_CORR
hf_daily_der_table_2,,BUY_ILLIQ
hf_daily_der_table_2,,BUY_LAMBDA
hf_daily_der_table_2,,LIQ_ELAS
hf_daily_der_table_2,,SELL_ILLIQ
hf_daily_der_table_2,,SELL_LAMBDA
hf_daily_der_table_2,,SPREAD
hf_daily_der_table_2,,SPREAD_DATE
hf_daily_der_table_2,,TRAJ_LIQ
hf_daily_der_table_2,,TRAJ_LIQ_1
hf_daily_der_table_2,,TR_0H
hf_daily_der_table_2,,TR_1H
hf_daily_der_table_2,,TR_2H
hf_daily_der_table_2,,TR_3H
hf_daily_der_table_2,,TR_4H
hf_daily_der_table_2,,TR_INTRADAY
hf_daily_der_table_2,,TR_YESTERDAY
hf_daily_der_table_3,,ACTIVE_BUY_CLOSE
hf_daily_der_table_3,,ACTIVE_BUY_RATIO_INTRA
hf_daily_der_table_3,,ACTIVE_NET_BUY_INT_INTRA
hf_daily_der_table_3,,ACTIVE_NET_BUY_INT_OPEN
hf_daily_der_table_3,,ACTIVE_SELL_OPEN
hf_daily_der_table_3,,AFTERNOON_COM_STD
hf_daily_der_table_3,,APT_EIGHTY
hf_daily_der_table_3,,APT_INFLOW_RATIO
hf_daily_der_table_3,,APT_NET_INFLOW_RATIO
hf_daily_der_table_3,,APT_OUTFLOW_RATIO
hf_daily_der_table_3,,BEHAVIOR_SENTIMENT
hf_daily_der_table_3,,BUY_RATIO_L_TRANS_O
hf_daily_der_table_3,,CLOSE_COM_CORR
hf_daily_der_table_3,,GAMMA_BIAS
hf_daily_der_table_3,,INTENT_INT_OPEN
hf_daily_der_table_3,,INTENT_INT_TRANS_O
hf_daily_der_table_3,,INTENT_RATIO_OPEN
hf_daily_der_table_3,,MOM_L
hf_daily_der_table_3,,MOM_L_LARGE_ORDER
hf_daily_der_table_3,,NET_ACTIVE_INT_OPEN
hf_daily_der_table_3,,NET_ACTIVE_INT_TRANS_O
hf_daily_der_table_3,,NET_BUY_RATIO_L_TRANS_O
hf_daily_der_table_3,,NET_INFLOW_L_RATIO
hf_daily_der_table_3,,NET_INFLOW_L_RATIO_L
hf_daily_der_table_3,,OPEN_COM_MEAN
hf_daily_der_table_3,,OPEN_COM_SKEWNESS
hf_daily_der_table_3,,PRESSURE
hf_daily_der_table_4,,IMPROVED_REVERSE
hf_daily_der_table_4,,INTRADAY_MOMENTUM
hf_daily_der_table_4,,INTRADAY_MOMENTUM_0H
hf_daily_der_table_4,,INTRADAY_MOMENTUM_1H
hf_daily_der_table_4,,INTRADAY_MOMENTUM_2H
hf_daily_der_table_4,,INTRADAY_MOMENTUM_3H
hf_daily_der_table_4,,INTRADAY_MOMENTUM_4H
hf_daily_der_table_4,,OVP
hf_daily_der_table_4,,OV_INTRADAY_REVERSE
hf_daily_der_table_4,,RET_AM
hf_daily_der_table_4,,RET_INTRADAY
hf_daily_der_table_4,,RET_PM
hf_daily_der_table_4,,REVERSE_APT_CUT
hf_daily_der_table_4,,REVERSE_STRUCTURE
hf_daily_der_table_4,,REVERSE_VOLUME
hf_daily_der_table_4,,REVERSE_VOLUME_CUT
hf_daily_der_table_5,,APB_1D
hf_daily_der_table_5,,ARPP_1D
hf_daily_der_table_5,,BUYSELL_SHEET
hf_daily_der_table_5,,BUY_NUMBER
hf_daily_der_table_5,,MCI_A
hf_daily_der_table_5,,MCI_B
hf_daily_der_table_5,,MCI_IMB
hf_daily_der_table_5,,MPB
hf_daily_der_table_5,,MPC_MAX
hf_daily_der_table_5,,MPC_SKEW
hf_daily_der_table_5,,OIR
hf_daily_der_table_5,,SELL_NUMBER
hf_daily_der_table_5,,SELL_PLUS_BUY
hf_daily_der_table_5,,SELL_SUB_BUY
hf_daily_der_table_5,,VOI
hf_daily_der_table_5,,VWAP_1D
hf_daily_der_table_5,,WEIGHTED_PRICE
hf_daily_der_table_6,,AMP_VOLATILITY
hf_daily_der_table_6,,DEAL_AMOUNT_VOL
hf_daily_der_table_6,,DOWN_VOL_RATIO
hf_daily_der_table_6,,FUZZY_VOV
hf_daily_der_table_6,,IKURT_MIN
hf_daily_der_table_6,,ISKEW_MIN
hf_daily_der_table_6,,IVOL_MIN
hf_daily_der_table_6,,PROFIT_WAVE
hf_daily_der_table_6,,RESILIENCY
hf_daily_der_table_6,,RKURT
hf_daily_der_table_6,,RSJ_RATIO
hf_daily_der_table_6,,RSKEW
hf_daily_der_table_6,,RVOL
hf_daily_der_table_6,,TRKURT
hf_daily_der_table_6,,TRSKEW
hf_daily_der_table_6,,TRVOL
hf_daily_der_table_6,,UP_VOL_RATIO
hf_daily_der_table_6,,VARIANCE_RATIO
hf_daily_der_table_6,,VKURT
hf_daily_der_table_6,,VOLUME_PEAK_COUNT
hf_daily_der_table_6,,VSKEW
hf_daily_der_table_6,,VVOL
hf_daily_der_table_6,,VWCE
hf_daily_der_table_6,,VWCR
hf_daily_der_table_6,,VWCS
hf_daily_der_table_6,,VWTE
hf_daily_der_table_7,,ACT
hf_daily_der_table_7,,BCVP
hf_daily_der_table_7,,BCVP15MIN
hf_daily_der_table_7,,BUY_ACTIVE_RATE
hf_daily_der_table_7,,BUY_CONCENTRATE
hf_daily_der_table_7,,BUY_RATIO_L
